"city","county","leads","eb","score","city_level"
"三亚市","吉阳区",309,0.117568785056223,120,"三线"
"三亚市","天涯区",140,0.0911921531113689,100,"三线"
"三亚市","崖州区",35,0.0825750420292474,90,"三线"
"三亚市","海棠区",41,0.103027836227785,110,"三线"
"三明市","三元区",101,0.0790676519597738,80,"四线"
"三明市","大田县",41,0.0892461013381055,90,"四线"
"三明市","宁化县",38,0.0670762094366704,70,"四线"
"三明市","尤溪县",43,0.0766789559479907,80,"四线"
"三明市","永安市",81,0.0770868121230322,80,"四线"
"三明市","沙县",42,0.0829260700539745,90,"四线"
"三门峡市","义马市",37,0.078295935930593,80,"五线"
"三门峡市","渑池县",42,0.105035524497738,110,"五线"
"三门峡市","湖滨区",107,0.0804837951822514,80,"五线"
"三门峡市","灵宝市",142,0.0884995157197357,90,"五线"
"三门峡市","陕州区",53,0.0714633906294907,70,"五线"
"上海市","嘉定区",1013,0.142818444811013,150,"一线"
"上海市","奉贤区",616,0.143754901249566,150,"一线"
"上海市","宝山区",1040,0.143795847926486,150,"一线"
"上海市","崇明区",177,0.134346685343139,140,"一线"
"上海市","徐汇区",497,0.178993438271848,190,"一线"
"上海市","普陀区",526,0.164990490567747,170,"一线"
"上海市","杨浦区",485,0.164607959373956,170,"一线"
"上海市","松江区",1068,0.161298036373113,170,"一线"
"上海市","浦东新区",2781,0.171498280904064,180,"一线"
"上海市","虹口区",232,0.155351155688854,160,"一线"
"上海市","金山区",344,0.143968527309472,150,"一线"
"上海市","长宁区",203,0.153866772497571,160,"一线"
"上海市","闵行区",1372,0.160609379077752,170,"一线"
"上海市","青浦区",531,0.148622483168297,160,"一线"
"上海市","静安区",377,0.142488357711608,150,"一线"
"上海市","黄浦区",190,0.175718831434026,180,"一线"
"上饶市","万年县",55,0.100641033038591,110,"三线"
"上饶市","上饶县",62,0.0865806621024967,90,"三线"
"上饶市","余干县",177,0.0704531040968959,70,"三线"
"上饶市","信州区",189,0.06467434232239,70,"三线"
"上饶市","婺源县",52,0.0858447438482416,90,"三线"
"上饶市","广丰区",155,0.0863984230939288,90,"三线"
"上饶市","广信区",79,0.0843266602757657,90,"三线"
"上饶市","弋阳县",83,0.124930203259102,130,"三线"
"上饶市","德兴市",68,0.0940448887822348,100,"三线"
"上饶市","玉山县",180,0.0729942519215061,80,"三线"
"上饶市","鄱阳县",154,0.0867022703452206,90,"三线"
"上饶市","铅山县",59,0.0985149811227706,100,"三线"
"东莞市","万江区",109,0.110679270997981,120,"新一线"
"东莞市","万江街道",109,0.0939672181239017,100,"新一线"
"东莞市","东坑镇",95,0.126430493242921,130,"新一线"
"东莞市","东城区",199,0.135087679119496,140,"新一线"
"东莞市","东城街道",222,0.109241041419121,110,"新一线"
"东莞市","东莞市",75,0.0949162666344918,100,"新一线"
"东莞市","中堂镇",80,0.13544629312411,140,"新一线"
"东莞市","企石镇",77,0.122937571315783,130,"新一线"
"东莞市","凤岗镇",191,0.122891256665905,130,"新一线"
"东莞市","南城区",169,0.135263495680963,140,"新一线"
"东莞市","南城街道",249,0.1146463440105,120,"新一线"
"东莞市","厚街镇",288,0.0967875192932008,100,"新一线"
"东莞市","塘厦镇",342,0.12594709598544,130,"新一线"
"东莞市","大岭山镇",224,0.11426863249786,120,"新一线"
"东莞市","大朗镇",276,0.0922629521677205,100,"新一线"
"东莞市","寮步镇",354,0.104245012942755,110,"新一线"
"东莞市","常平镇",291,0.12220506491927,130,"新一线"
"东莞市","望牛墩镇",38,0.115777205943705,120,"新一线"
"东莞市","松山湖",118,0.134854546815082,140,"新一线"
"东莞市","桥头镇",171,0.127728933040992,130,"新一线"
"东莞市","樟木头镇",142,0.104611979711381,110,"新一线"
"东莞市","横沥镇",120,0.129782774679482,140,"新一线"
"东莞市","沙田镇",162,0.138502251472561,150,"新一线"
"东莞市","清溪镇",159,0.115745956678062,120,"新一线"
"东莞市","石排镇",86,0.13168995168987,140,"新一线"
"东莞市","石碣镇",134,0.107777863930848,110,"新一线"
"东莞市","石龙镇",87,0.0942767619551115,100,"新一线"
"东莞市","茶山镇",138,0.106171326477008,110,"新一线"
"东莞市","莞城区",62,0.142922490847847,150,"新一线"
"东莞市","莞城街道",105,0.112560386122385,120,"新一线"
"东莞市","虎门镇",453,0.129409645966279,140,"新一线"
"东莞市","谢岗镇",81,0.144268481282901,150,"新一线"
"东莞市","道滘镇",88,0.11216435157501,120,"新一线"
"东莞市","长安镇",453,0.108838742136515,110,"新一线"
"东莞市","高埗镇",84,0.0816003338699048,90,"新一线"
"东莞市","麻涌镇",81,0.0922216727684373,100,"新一线"
"东莞市","黄江镇",302,0.119095868045054,120,"新一线"
"东营市","东营区",651,0.127077989440625,130,"四线"
"东营市","利津县",87,0.0887615302443876,90,"四线"
"东营市","垦利区",105,0.0734747877181492,80,"四线"
"东营市","广饶县",217,0.0872097763825298,90,"四线"
"东营市","河口区",91,0.0916752826018484,100,"四线"
"中卫市","沙坡头区",52,0.077339309947962,80,"五线"
"中山市","三乡镇",100,0.078314462690862,80,"二线"
"中山市","三角镇",51,0.12153191997293,130,"二线"
"中山市","东凤镇",94,0.0982383422065977,100,"二线"
"中山市","东区街道",149,0.129013162885379,140,"二线"
"中山市","东升镇",52,0.0989293847467503,100,"二线"
"中山市","南区街道",46,0.119307114899722,120,"二线"
"中山市","南头镇",45,0.125690454041316,130,"二线"
"中山市","南朗镇",56,0.112904739871104,120,"二线"
"中山市","古镇",138,0.0970365937289913,100,"二线"
"中山市","坦洲镇",211,0.0997210333171767,100,"二线"
"中山市","小榄镇",231,0.102503887350976,110,"二线"
"中山市","横栏镇",105,0.106393824701474,110,"二线"
"中山市","民众镇",35,0.109100643961994,110,"二线"
"中山市","沙溪镇",94,0.151726621924281,160,"二线"
"中山市","港口镇",56,0.102172144360771,110,"二线"
"中山市","火炬开发区",80,0.142808898015484,150,"二线"
"中山市","火炬开发区街道",72,0.11386113162113,120,"二线"
"中山市","石岐区街道",110,0.145786798491602,150,"二线"
"中山市","西区街道",113,0.0987868216720227,100,"二线"
"中山市","黄圃镇",65,0.112822104567984,120,"二线"
"临夏回族自治州","临夏市",217,0.0607536880364584,60,"五线"
"临夏回族自治州","和政县",40,0.0769170673008004,80,"五线"
"临汾市","侯马市",46,0.0753745091196051,80,"四线"
"临汾市","尧都区",250,0.0796432294180087,80,"四线"
"临汾市","洪洞县",83,0.0716770005989781,80,"四线"
"临汾市","襄汾县",70,0.0713365983013573,70,"四线"
"临汾市","隰县",40,0.0780293479659834,80,"四线"
"临汾市","霍州市",58,0.0971188400775993,100,"四线"
"临沂市","临沭县",189,0.0709370985089009,70,"三线"
"临沂市","兰山区",1317,0.0826709388681741,90,"三线"
"临沂市","兰陵县",383,0.0382851934888503,40,"三线"
"临沂市","平邑县",552,0.0566479620163397,60,"三线"
"临沂市","沂南县",220,0.0817861618102844,90,"三线"
"临沂市","沂水县",547,0.0674005404752325,70,"三线"
"临沂市","河东区",487,0.0836701792434674,90,"三线"
"临沂市","罗庄区",547,0.0614951583984217,60,"三线"
"临沂市","莒南县",472,0.0691520863616918,70,"三线"
"临沂市","蒙阴县",230,0.0600908645274216,60,"三线"
"临沂市","费县",798,0.0739524616746299,80,"三线"
"临沂市","郯城县",364,0.0498709917569826,50,"三线"
"丹东市","东港市",35,0.0803888941109141,80,"四线"
"丹东市","振兴区",47,0.103142623568441,110,"四线"
"丽水市","云和县",51,0.0788105917930299,80,"四线"
"丽水市","庆元县",37,0.0913792845839891,100,"四线"
"丽水市","景宁畲族自治县",41,0.095082170354171,100,"四线"
"丽水市","松阳县",54,0.131773232640605,140,"四线"
"丽水市","缙云县",122,0.0923016640496312,100,"四线"
"丽水市","莲都区",160,0.0974421701609507,100,"四线"
"丽水市","遂昌县",34,0.105216598691428,110,"四线"
"丽水市","青田县",66,0.118626798837382,120,"四线"
"丽水市","龙泉市",58,0.123665415200454,130,"四线"
"乌兰察布市","丰镇市",54,0.0656512193583222,70,"五线"
"乌兰察布市","兴和县",35,0.0671472933860468,70,"五线"
"乌兰察布市","化德县",64,0.0622731991459189,70,"五线"
"乌兰察布市","集宁区",111,0.0915800646759765,100,"五线"
"乌海市","海勃湾区",99,0.135613373766227,140,"五线"
"乌鲁木齐市","天山区",406,0.137324286392954,140,"三线"
"乌鲁木齐市","头屯河区",307,0.134111981863972,140,"三线"
"乌鲁木齐市","新市区",757,0.166398752405732,170,"三线"
"乌鲁木齐市","水磨沟区",397,0.135875373885346,140,"三线"
"乌鲁木齐市","沙依巴克区",491,0.147507683590715,150,"三线"
"乌鲁木齐市","米东区",259,0.109551384080357,110,"三线"
"乐山市","夹江县",60,0.0803378174415194,80,"四线"
"乐山市","峨眉山市",42,0.0829260700539745,90,"四线"
"乐山市","市中区",118,0.101841521906572,110,"四线"
"九江市","修水县",75,0.0957088223155912,100,"三线"
"九江市","共青城市",36,0.0820786432987049,90,"三线"
"九江市","柴桑区",56,0.0786357722682523,80,"三线"
"九江市","武宁县",43,0.113376626624339,120,"三线"
"九江市","永修县",44,0.084048097683342,90,"三线"
"九江市","浔阳区",144,0.0862175677301321,90,"三线"
"九江市","湖口县",36,0.0820786432987049,90,"三线"
"九江市","濂溪区",172,0.0716182028297768,70,"三线"
"九江市","瑞昌市",57,0.0728783873864537,80,"三线"
"九江市","经济技术开发区",31,0.0722266173690185,80,"三线"
"九江市","都昌县",61,0.0765809902869265,80,"三线"
"云浮市","云城区",54,0.0765002531601282,80,"五线"
"云浮市","新兴县",63,0.0832833399936989,90,"五线"
"云浮市","罗定市",74,0.064119400793611,70,"五线"
"亳州市","利辛县",98,0.102002812584351,110,"四线"
"亳州市","涡阳县",78,0.0925957544915056,100,"四线"
"亳州市","蒙城县",72,0.0805154626506017,80,"四线"
"亳州市","谯城区",208,0.0806629352173875,80,"四线"
"伊犁哈萨克自治州","伊宁县",44,0.0636810941735429,70,"五线"
"伊犁哈萨克自治州","伊宁市",272,0.129496498933101,140,"五线"
"伊犁哈萨克自治州","奎屯市",124,0.102625784715085,110,"五线"
"伊犁哈萨克自治州","新源县",64,0.10858183165691,110,"五线"
"伊犁哈萨克自治州","霍城县",38,0.101591128564956,110,"五线"
"佛山市","三水区",418,0.0884308266023797,90,"新一线"
"佛山市","南海区",2104,0.122402982727552,130,"新一线"
"佛山市","禅城区",765,0.121171723077803,130,"新一线"
"佛山市","顺德区",1795,0.0989384073227131,100,"新一线"
"佛山市","高明区",203,0.0854688419857459,90,"新一线"
"佳木斯市","前进区",45,0.103238491228158,110,"五线"
"佳木斯市","同江市",44,0.0866236865797341,90,"五线"
"佳木斯市","向阳区",88,0.092067091731629,100,"五线"
"佳木斯市","富锦市",89,0.091647361430453,100,"五线"
"佳木斯市","桦南县",37,0.102198192879631,110,"五线"
"佳木斯市","桦川县",31,0.0812074997172386,90,"五线"
"佳木斯市","郊区",40,0.100398381937871,110,"五线"
"保定市","博野县",45,0.0971757637627403,100,"二线"
"保定市","唐县",81,0.0806233291011929,80,"二线"
"保定市","安国市",95,0.0889272484586437,90,"二线"
"保定市","安新县",88,0.0826184757031663,90,"二线"
"保定市","定兴县",113,0.0700214574305298,70,"二线"
"保定市","定州市",270,0.077531497644822,80,"二线"
"保定市","容城县",126,0.0937771176292247,100,"二线"
"保定市","徐水区",130,0.0692902644880837,70,"二线"
"保定市","易县",109,0.0879037126035082,90,"二线"
"保定市","曲阳县",92,0.085629635930304,90,"二线"
"保定市","望都县",153,0.0707242735883968,70,"二线"
"保定市","涞水县",132,0.0840089447448196,90,"二线"
"保定市","涞源县",41,0.099444261618773,100,"二线"
"保定市","涿州市",494,0.0929602989429615,100,"二线"
"保定市","清苑区",99,0.0960966568476798,100,"二线"
"保定市","满城区",90,0.0864068569892321,90,"二线"
"保定市","竞秀区",362,0.10366564795311,110,"二线"
"保定市","莲池区",463,0.0927610386602638,100,"二线"
"保定市","蠡县",88,0.0826184757031663,90,"二线"
"保定市","阜平县",36,0.0904103281612123,90,"二线"
"保定市","雄县",106,0.110174712916847,120,"二线"
"保定市","顺平县",58,0.0904685861093344,90,"二线"
"保定市","高碑店市",305,0.0942684391454643,100,"二线"
"保定市","高阳县",91,0.108605333608601,110,"二线"
"保山市","施甸县",35,0.0671472933860468,70,"五线"
"保山市","隆阳区",35,0.0792429789527611,80,"五线"
"信阳市","光山县",80,0.0791717476571776,80,"三线"
"信阳市","商城县",96,0.108919064555218,110,"三线"
"信阳市","固始县",142,0.0758353998877771,80,"三线"
"信阳市","平桥区",239,0.0884088090465041,90,"三线"
"信阳市","息县",70,0.0831234548502791,90,"三线"
"信阳市","新县",39,0.0747196289705119,80,"三线"
"信阳市","浉河区",186,0.100059473478015,100,"三线"
"信阳市","淮滨县",71,0.0727775798200319,80,"三线"
"信阳市","潢川县",102,0.0501559082593338,50,"三线"
"信阳市","罗山县",59,0.0773898808368304,80,"三线"
"儋州市","那大镇",66,0.0972898335106672,100,"五线"
"克孜勒苏柯尔克孜自治州","阿图什市",43,0.0928921312575781,100,"五线"
"克拉玛依市","克拉玛依区",90,0.132075883611074,140,"五线"
"克拉玛依市","独山子区",31,0.0998008261270957,100,"五线"
"六安市","叶集区",33,0.0774641816295637,80,"三线"
"六安市","舒城县",113,0.0766540892623454,80,"三线"
"六安市","裕安区",222,0.0841600284689954,90,"三线"
"六安市","金安区",204,0.121590707041883,130,"三线"
"六安市","金寨县",54,0.0957624451223306,100,"三线"
"六安市","霍山县",43,0.0845329489313986,90,"三线"
"六安市","霍邱县",99,0.103134161445723,110,"三线"
"六盘水市","盘州市",81,0.0809218337783096,80,"五线"
"六盘水市","钟山区",192,0.0840789055654649,90,"五线"
"兰州市","七里河区",242,0.123646615992776,130,"二线"
"兰州市","城关区",652,0.127870933739994,130,"二线"
"兰州市","安宁区",356,0.127562094088115,130,"二线"
"兰州市","榆中县",79,0.100500482996292,110,"二线"
"兰州市","永登县",88,0.105517678398405,110,"二线"
"兰州市","皋兰县",52,0.126349450471157,130,"二线"
"兰州市","红古区",33,0.0920707747532218,100,"二线"
"兰州市","西固区",141,0.147557988507892,150,"二线"
"兴安盟","乌兰浩特市",99,0.0920115516912193,100,"五线"
"兴安盟","扎赉特旗",67,0.0866624769418498,90,"五线"
"兴安盟","科尔沁右翼中旗",70,0.0604082501739603,60,"五线"
"兴安盟","科尔沁右翼前旗",55,0.070692264873655,70,"五线"
"内江市","东兴区",50,0.0892866343910501,90,"五线"
"内江市","资中县",44,0.0808880384781863,80,"五线"
"内江市","隆昌市",38,0.0778308526708179,80,"五线"
"凉山彝族自治州","西昌市",76,0.0828826414923669,90,"五线"
"包头市","东河区",100,0.0663871440315857,70,"四线"
"包头市","九原区",61,0.0955961892263458,100,"四线"
"包头市","昆都仑区",245,0.120667045681468,130,"四线"
"包头市","青山区",191,0.109825287780221,120,"四线"
"北京市","东城区",1013,0.145442317367486,150,"一线"
"北京市","丰台区",2093,0.149905089857503,160,"一线"
"北京市","大兴区",2194,0.141240117045648,150,"一线"
"北京市","密云区",412,0.111166981341577,120,"一线"
"北京市","平谷区",530,0.095845210810747,100,"一线"
"北京市","延庆区",282,0.114687567891332,120,"一线"
"北京市","怀柔区",362,0.128549697134411,130,"一线"
"北京市","房山区",1588,0.114232500833376,120,"一线"
"北京市","昌平区",2362,0.130917185633459,140,"一线"
"北京市","朝阳区",4163,0.148902716932926,160,"一线"
"北京市","海淀区",3671,0.166859539853768,170,"一线"
"北京市","石景山区",634,0.125978202119781,130,"一线"
"北京市","西城区",1316,0.173050453128869,180,"一线"
"北京市","通州区",2171,0.124836046994086,130,"一线"
"北京市","门头沟区",410,0.118981079467339,120,"一线"
"北京市","顺义区",1445,0.118888771463657,120,"一线"
"北海市","合浦县",106,0.0900880937950925,90,"四线"
"北海市","海城区",88,0.097514697667962,100,"四线"
"北海市","银海区",80,0.0964693718486662,100,"四线"
"十堰市","丹江口市",54,0.0829525805324785,90,"四线"
"十堰市","张湾区",85,0.112804093567174,120,"四线"
"十堰市","房县",33,0.075251266991584,80,"四线"
"十堰市","竹山县",273,0.0627055213849135,70,"四线"
"十堰市","茅箭区",244,0.112975455738807,120,"四线"
"南京市","六合区",516,0.12453176802088,130,"新一线"
"南京市","建邺区",235,0.149147809595908,160,"新一线"
"南京市","栖霞区",394,0.113456829360853,120,"新一线"
"南京市","江宁区",1026,0.125819268007405,130,"新一线"
"南京市","浦口区",779,0.123704961547522,130,"新一线"
"南京市","溧水区",234,0.108387757430135,110,"新一线"
"南京市","玄武区",248,0.151952312002104,160,"新一线"
"南京市","秦淮区",287,0.125772398410524,130,"新一线"
"南京市","雨花台区",285,0.131193259084584,140,"新一线"
"南京市","高淳区",170,0.0915300459598659,100,"新一线"
"南京市","鼓楼区",396,0.132024549531394,140,"新一线"
"南充市","仪陇县",76,0.0807064689188523,80,"三线"
"南充市","南部县",134,0.0856961935893618,90,"三线"
"南充市","嘉陵区",76,0.0855526460814438,90,"三线"
"南充市","营山县",112,0.0687177984077865,70,"三线"
"南充市","阆中市",63,0.0757888341155842,80,"三线"
"南充市","顺庆区",203,0.103956266375383,110,"三线"
"南充市","高坪区",87,0.0674200879954891,70,"三线"
"南宁市","兴宁区",679,0.0704759652532024,70,"二线"
"南宁市","宾阳县",79,0.114830674543039,120,"二线"
"南宁市","横县",52,0.104413397891632,110,"二线"
"南宁市","武鸣区",118,0.0967979444366316,100,"二线"
"南宁市","江南区",480,0.108199868714536,110,"二线"
"南宁市","良庆区",187,0.100960381083546,110,"二线"
"南宁市","西乡塘区",494,0.0993669802039187,100,"二线"
"南宁市","邕宁区",97,0.0881449485049832,90,"二线"
"南宁市","青秀区",600,0.143821254886139,150,"二线"
"南宁市","马山县",45,0.108581639874171,110,"二线"
"南平市","延平区",85,0.089585883776606,90,"四线"
"南平市","建瓯市",61,0.100822263624945,110,"四线"
"南平市","建阳区",77,0.0737511057781409,80,"四线"
"南平市","政和县",38,0.0848964163572736,90,"四线"
"南平市","武夷山市",146,0.0879041688691008,90,"四线"
"南平市","浦城县",46,0.0867157070815808,90,"四线"
"南平市","邵武市",36,0.0799056373785447,80,"四线"
"南昌市","东湖区",232,0.107740552088771,110,"二线"
"南昌市","南昌县",605,0.0707686448637244,70,"二线"
"南昌市","安义县",46,0.113636515918734,120,"二线"
"南昌市","新建区",293,0.111113251622909,120,"二线"
"南昌市","红谷滩区",226,0.115167117487377,120,"二线"
"南昌市","经济技术开发区",126,0.117182781031905,120,"二线"
"南昌市","西湖区",332,0.106066369759937,110,"二线"
"南昌市","进贤县",125,0.0980605903916339,100,"二线"
"南昌市","青云谱区",168,0.0772238462627707,80,"二线"
"南昌市","青山湖区",391,0.099817348987978,100,"二线"
"南昌市","高新区",153,0.106016537743017,110,"二线"
"南通市","启东市",243,0.128672362242411,130,"二线"
"南通市","如东县",163,0.116038192850752,120,"二线"
"南通市","如皋市",361,0.0875948978527822,90,"二线"
"南通市","崇川区",1192,0.158838341084821,170,"二线"
"南通市","海安县",116,0.0894652177845177,90,"二线"
"南通市","海安市",134,0.109853576032528,120,"二线"
"南通市","海门区",137,0.116101754203545,120,"二线"
"南通市","海门市",182,0.108979642269733,110,"二线"
"南通市","港闸区",285,0.130106726870444,140,"二线"
"南通市","通州区",340,0.117018827733885,120,"二线"
"南阳市","内乡县",76,0.0758602917562608,80,"三线"
"南阳市","南召县",47,0.0769877260672146,80,"三线"
"南阳市","卧龙区",475,0.0638535553883743,70,"三线"
"南阳市","唐河县",102,0.075979218490907,80,"三线"
"南阳市","宛城区",493,0.0876775363999954,90,"三线"
"南阳市","新野县",87,0.0582182640309676,60,"三线"
"南阳市","方城县",91,0.0571661974594812,60,"三线"
"南阳市","桐柏县",48,0.070949046426476,70,"三线"
"南阳市","淅川县",88,0.0579516336652457,60,"三线"
"南阳市","社旗县",71,0.0827106205201961,90,"三线"
"南阳市","西峡县",162,0.0843296950030887,90,"三线"
"南阳市","邓州市",191,0.073607490833565,80,"三线"
"南阳市","镇平县",171,0.0619006015114609,60,"三线"
"博尔塔拉蒙古自治州","博乐市",60,0.089849464239027,90,"五线"
"厦门市","同安区",963,0.135400227248607,140,"二线"
"厦门市","思明区",804,0.148809185441033,160,"二线"
"厦门市","海沧区",359,0.149258941903139,160,"二线"
"厦门市","湖里区",532,0.131410630837187,140,"二线"
"厦门市","翔安区",387,0.123784319533995,130,"二线"
"厦门市","集美区",561,0.146148633346149,150,"二线"
"双鸭山市","宝清县",37,0.0723203716933335,80,"五线"
"台州市","三门县",100,0.104361983996918,110,"二线"
"台州市","临海市",522,0.121161666322752,130,"二线"
"台州市","仙居县",244,0.122986019192682,130,"二线"
"台州市","天台县",132,0.103067584148263,110,"二线"
"台州市","椒江区",403,0.150070056565717,160,"二线"
"台州市","温岭市",512,0.133945412724055,140,"二线"
"台州市","玉环市",191,0.158829563771068,170,"二线"
"台州市","路桥区",271,0.114712349580671,120,"二线"
"台州市","黄岩区",239,0.132773341733963,140,"二线"
"合肥市","包河区",1072,0.130986085408304,140,"新一线"
"合肥市","巢湖市",146,0.117572266428175,120,"新一线"
"合肥市","庐江县",161,0.080628212899808,80,"新一线"
"合肥市","庐阳区",728,0.134550155714735,140,"新一线"
"合肥市","瑶海区",670,0.109316025586286,110,"新一线"
"合肥市","经济技术开发区",232,0.131064219484637,140,"新一线"
"合肥市","肥东县",210,0.095463658972491,100,"新一线"
"合肥市","肥西县",322,0.0873019603199749,90,"新一线"
"合肥市","蜀山区",792,0.125213974607286,130,"新一线"
"合肥市","长丰县",259,0.103996588095601,110,"新一线"
"合肥市","高新技术开发区",142,0.119299059710934,120,"新一线"
"吉安市","万安县",93,0.0863770509910064,90,"四线"
"吉安市","井冈山市",38,0.090836485330808,100,"四线"
"吉安市","吉安县",73,0.0997902055613618,100,"四线"
"吉安市","吉州区",172,0.123341757482401,130,"四线"
"吉安市","吉水县",53,0.110675526299924,120,"四线"
"吉安市","安福县",37,0.103330413058508,110,"四线"
"吉安市","新干县",34,0.0930473152114406,100,"四线"
"吉安市","永丰县",40,0.0897700052845188,90,"四线"
"吉安市","永新县",45,0.0815073033318094,90,"四线"
"吉安市","泰和县",65,0.114114993046123,120,"四线"
"吉安市","遂川县",47,0.103142623568441,110,"四线"
"吉安市","青原区",75,0.0988182934727101,100,"四线"
"吉林市","丰满区",66,0.0829758505868777,90,"四线"
"吉林市","昌邑区",82,0.0908515297024615,100,"四线"
"吉林市","桦甸市",72,0.0903994145027529,90,"四线"
"吉林市","船营区",52,0.094830432906325,100,"四线"
"吉林市","龙潭区",36,0.0919286098976747,100,"四线"
"吕梁市","临县",32,0.0880339839783522,90,"四线"
"吕梁市","交城县",41,0.0775739633059753,80,"四线"
"吕梁市","孝义市",128,0.0630627934540626,70,"四线"
"吕梁市","文水县",61,0.0851440404291479,90,"四线"
"吕梁市","柳林县",42,0.0713216561820914,70,"四线"
"吕梁市","汾阳市",65,0.0936387371976037,100,"四线"
"吕梁市","离石区",182,0.0841757976833382,90,"四线"
"吴忠市","利通区",38,0.0659507147237495,70,"五线"
"周口市","商水县",105,0.0622636367708802,70,"三线"
"周口市","太康县",181,0.0823953199886615,90,"三线"
"周口市","川汇区",253,0.0590941469984624,60,"三线"
"周口市","扶沟县",79,0.0843266602757657,90,"三线"
"周口市","沈丘县",228,0.0520544960954572,50,"三线"
"周口市","淮阳区",92,0.0838937960667283,90,"三线"
"周口市","淮阳县",47,0.0657104768630841,70,"三线"
"周口市","西华县",98,0.0641723246061781,70,"三线"
"周口市","郸城县",184,0.0688842333114564,70,"三线"
"周口市","项城市",177,0.0671994655333867,70,"三线"
"周口市","鹿邑县",224,0.0639304357039537,70,"三线"
"呼伦贝尔市","新巴尔虎右旗",41,0.08814031201965,90,"五线"
"呼伦贝尔市","海拉尔区",77,0.135533769621773,140,"五线"
"呼伦贝尔市","满洲里市",32,0.0868668936843631,90,"五线"
"呼伦贝尔市","鄂伦春自治旗",41,0.08814031201965,90,"五线"
"呼伦贝尔市","阿荣旗",33,0.0679694302424074,70,"五线"
"呼和浩特市","和林格尔县",77,0.0803172373574084,80,"三线"
"呼和浩特市","回民区",266,0.107616571048874,110,"三线"
"呼和浩特市","土默特左旗",381,0.0579910810233255,60,"三线"
"呼和浩特市","托克托县",75,0.0859692683865836,90,"三线"
"呼和浩特市","新城区",795,0.112015816495701,120,"三线"
"呼和浩特市","玉泉区",374,0.0786235275905903,80,"三线"
"呼和浩特市","赛罕区",1006,0.11057670015697,120,"三线"
"和田地区","和田市",45,0.103238491228158,110,"五线"
"和田地区","墨玉县",42,0.081826696753972,90,"五线"
"咸宁市","咸安区",137,0.0983442517963891,100,"四线"
"咸宁市","嘉鱼县",80,0.0917153500142523,100,"四线"
"咸宁市","崇阳县",38,0.090836485330808,100,"四线"
"咸宁市","赤壁市",71,0.0858818646844343,90,"四线"
"咸宁市","通城县",52,0.0893464197614437,90,"四线"
"咸宁市","通山县",42,0.0829260700539745,90,"四线"
"咸阳市","三原县",87,0.0674200879954891,70,"三线"
"咸阳市","乾县",50,0.0757070747445987,80,"三线"
"咸阳市","兴平市",85,0.0726898794524738,80,"三线"
"咸阳市","旬邑县",42,0.0676168057861792,70,"三线"
"咸阳市","杨陵区",173,0.0713821104460638,70,"三线"
"咸阳市","武功县",41,0.0913556981956542,100,"三线"
"咸阳市","泾阳县",131,0.0943325203895105,100,"三线"
"咸阳市","渭城区",172,0.0848479816770342,90,"三线"
"咸阳市","礼泉县",41,0.0738474911474585,80,"三线"
"咸阳市","秦都区",546,0.117770157572552,120,"三线"
"咸阳市","长武县",37,0.0636614843813878,70,"三线"
"哈密市","伊州区",103,0.0732925474164655,80,"五线"
"哈尔滨市","五常市",63,0.0933010770821021,100,"二线"
"哈尔滨市","依兰县",37,0.101821203912092,110,"二线"
"哈尔滨市","南岗区",579,0.10437694091832,110,"二线"
"哈尔滨市","双城区",53,0.103843916488592,110,"二线"
"哈尔滨市","呼兰区",68,0.101032402649493,110,"二线"
"哈尔滨市","宾县",36,0.0904103281612123,90,"二线"
"哈尔滨市","尚志市",67,0.111678723510268,120,"二线"
"哈尔滨市","平房区",76,0.121346321083237,130,"二线"
"哈尔滨市","松北区",218,0.106329227868788,110,"二线"
"哈尔滨市","道外区",198,0.091487010851433,100,"二线"
"哈尔滨市","道里区",377,0.094687623397721,100,"二线"
"哈尔滨市","阿城区",73,0.103465854009294,110,"二线"
"哈尔滨市","香坊区",361,0.0875948978527822,90,"二线"
"唐山市","丰南区",104,0.0881322514498283,90,"三线"
"唐山市","丰润区",160,0.0780223008997653,80,"三线"
"唐山市","乐亭县",86,0.0769760720924481,80,"三线"
"唐山市","古冶区",79,0.0891033907913479,90,"三线"
"唐山市","开平区",51,0.080803860134495,80,"三线"
"唐山市","曹妃甸区",134,0.100827750358487,110,"三线"
"唐山市","滦南县",75,0.0713599374930722,70,"三线"
"唐山市","滦州市",56,0.0786357722682523,80,"三线"
"唐山市","玉田县",102,0.075979218490907,80,"三线"
"唐山市","路北区",378,0.111446512790908,120,"三线"
"唐山市","路南区",133,0.089818857567197,90,"三线"
"唐山市","迁安市",203,0.079957337702452,80,"三线"
"唐山市","迁西县",46,0.0830948915691878,90,"三线"
"唐山市","遵化市",129,0.0834925191385076,90,"三线"
"商丘市","夏邑县",127,0.0763698158700166,80,"三线"
"商丘市","宁陵县",58,0.0831100831184781,90,"三线"
"商丘市","柘城县",109,0.0946471893291915,100,"三线"
"商丘市","梁园区",229,0.0741721669351253,80,"三线"
"商丘市","民权县",91,0.075237271700493,80,"三线"
"商丘市","永城市",311,0.0603913981405859,60,"三线"
"商丘市","睢县",85,0.0866208053268145,90,"三线"
"商丘市","睢阳区",249,0.0808060631061716,80,"三线"
"商丘市","虞城县",102,0.0630675633751204,70,"三线"
"商洛市","商州区",72,0.0795790816420706,80,"五线"
